SETOR;TRABALHO;PECA;TEMPO
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0900R0;1
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;M500900R20;1
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;M501079R00;1.5
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;M501320RJ0;1.5
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;DM1051R0;1.5
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;M501320R20;1.5
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;M500159R10;1.5
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VM0852R2;1.5
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;M500270R00;1.5
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EE0001;0.022
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0006R10;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;BM1029R0;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EE1383R0;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;SE0040;0.2
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0561;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EL1098;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM1068;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VM1036;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VM1332;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0900;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VM1066;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;DM1051;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VE0948;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;SE0045;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM1041;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0560;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VM0960R0;0.24
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VM0959R0;0.5
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0849R0;0.066
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM1329R0;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;CM0825R0;0.054
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VM0095R0;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;SE0041;0.09
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VL1097;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0987;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EE1381;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EL1099;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EE0450;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM1010;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0899;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;BM1022;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM1073;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;SE0042;0.09
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0289;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EL9461;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VM1074;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM1341;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;VE1369R0;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0092R0;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;BM0003;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM1045;0.05
HIGH COAT;12 - CLASSIFICAR PEÇA BOA;EM0135;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0007;0.2
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;M500561CR0;0.304
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;M500562;0.304
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;SE0041;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0289;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1341;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VE0948;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EE0450;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;SE0045;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1041;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0900;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0560;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;BM0003;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0849R0;0.054
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM0095R0;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1073;0.09
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VL1097;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0987;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EE1381;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1042;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM1332;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1034;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;BM1030;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VE0266R20;0.056
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EE0001R0;0.661
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0006R10;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;BM1029R0;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EE0013R2;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EE1383R0;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EE0988R10;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM1036;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1010;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM0960R0;0.256
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM0959R0;0.064
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;CM0825R0;0.064
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1330RJ;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0283R0;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM1070;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;SE0042;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EL1098;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1068;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1043;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EL1099;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM1044;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;CM0008;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0899;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1045;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;DM1051;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0135;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0561;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EL9461;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VE0452;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM1074;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0008;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM1381;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VE1369R0;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;EM0988R0;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM1066;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;CM0826;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;BM1022;0.05
HIGH COAT;13 - CLASSIFICAR PEÇA RETRABALHO;VM1331;0.05
HIGH COAT;14 - RETIRADA DE VERNIZ;M501033R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501042R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501036R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500948R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500988R20;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500988R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501063R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500266R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501093R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501090R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501075R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501044R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501029RJ0;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500825RJ0;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501063RJ0;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501342R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500989R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501381R10;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500824R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501074R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500289R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500264R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501089R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501088R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501068R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501035RJ0 ;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M500988R10;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501070R00;1
HIGH COAT;14 - RETIRADA DE VERNIZ;M501072RJ0;1
HIGH COAT;16 - PINTAR PEÇA;M501030R20;4.084
HIGH COAT;16 - PINTAR PEÇA;M501030RJ0;4.084
HIGH COAT;16 - PINTAR PEÇA;M500289R00;2.187
HIGH COAT;16 - PINTAR PEÇA;M500292R10;3.063
HIGH COAT;16 - PINTAR PEÇA;M500292R00;2.187
HIGH COAT;16 - PINTAR PEÇA;M500916R10;3.063
HIGH COAT;16 - PINTAR PEÇA;M501097R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M501065R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501065R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501065RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501066R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501066R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501066RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501070R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501070R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501071R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501071R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501074R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501074RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501075R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501075RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501315R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501038R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M501038R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501345RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501343R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M501342R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M501344R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500018R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500018R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M500018R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500008RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M500008R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500008R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500990R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M500990R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500990R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500992R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M500992R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500992R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500991R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M500991R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500991R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500006RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M500006R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500006R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500007RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M500007R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500007R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500135RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M500135R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500135R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500134RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M500134R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500134R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501028R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M501028R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500815R00;2.916
HIGH COAT;16 - PINTAR PEÇA;M500816R00;2.916
HIGH COAT;16 - PINTAR PEÇA;M500823R00;2.916
HIGH COAT;16 - PINTAR PEÇA;M500823R20;4.084
HIGH COAT;16 - PINTAR PEÇA;M500823RJ0;4.084
HIGH COAT;16 - PINTAR PEÇA;M500824R00;2.916
HIGH COAT;16 - PINTAR PEÇA;M500824R20;4.084
HIGH COAT;16 - PINTAR PEÇA;M500881R00;2.916
HIGH COAT;16 - PINTAR PEÇA;M500883R00;2.916
HIGH COAT;16 - PINTAR PEÇA;M501029R00;2.916
HIGH COAT;16 - PINTAR PEÇA;M501029R20;4.084
HIGH COAT;16 - PINTAR PEÇA;M501029RJ0;4.084
HIGH COAT;16 - PINTAR PEÇA;M501030R00;2.916
HIGH COAT;16 - PINTAR PEÇA;M501085R10;3.063
HIGH COAT;16 - PINTAR PEÇA;M501085R20;3.063
HIGH COAT;16 - PINTAR PEÇA;M501086R00;2.188
HIGH COAT;16 - PINTAR PEÇA;M501086R10;3.063
HIGH COAT;16 - PINTAR PEÇA;M501086R20;3.063
HIGH COAT;16 - PINTAR PEÇA;M501045RJ0;0.816
HIGH COAT;16 - PINTAR PEÇA;M501045R10;0.816
HIGH COAT;16 - PINTAR PEÇA;M501045R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M501045R20;0.816
HIGH COAT;16 - PINTAR PEÇA;M500989RJ0;0.255
HIGH COAT;16 - PINTAR PEÇA;M500989R10;0.255
HIGH COAT;16 - PINTAR PEÇA;M500989R00;0.182
HIGH COAT;16 - PINTAR PEÇA;M500989R20;0.255
HIGH COAT;16 - PINTAR PEÇA;M500150RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M500150R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M500150R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M500150R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501322RJ0;0.255
HIGH COAT;16 - PINTAR PEÇA;M501322R10;0.255
HIGH COAT;16 - PINTAR PEÇA;M501322R00;0.182
HIGH COAT;16 - PINTAR PEÇA;M501322R20;0.255
HIGH COAT;16 - PINTAR PEÇA;M500090R00;0.182
HIGH COAT;16 - PINTAR PEÇA;M500088R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M500899RJ0;0.255
HIGH COAT;16 - PINTAR PEÇA;M500899R10;0.255
HIGH COAT;16 - PINTAR PEÇA;M500899R00;0.182
HIGH COAT;16 - PINTAR PEÇA;M500266R10;0.817
HIGH COAT;16 - PINTAR PEÇA;M500266R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M500266R20;0.817
HIGH COAT;16 - PINTAR PEÇA;M500851R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M500852R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M500852R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500853R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M500853R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M500853R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500948R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M500096RJ0;0.817
HIGH COAT;16 - PINTAR PEÇA;M500096R00;0.817
HIGH COAT;16 - PINTAR PEÇA;M500264R10;0.817
HIGH COAT;16 - PINTAR PEÇA;M500264R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M500264R20;0.817
HIGH COAT;16 - PINTAR PEÇA;M500948R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M500948R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500270R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M501018R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501018R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M501018R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501018RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501019R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501036R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501036R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501037R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501037R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501044R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501044R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M501044R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501044RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501332R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M501063R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501063R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501063RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501064R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501064R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501064RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501092RJ0;1.531
HIGH COAT;16 - PINTAR PEÇA;M501092R00;1.093
HIGH COAT;16 - PINTAR PEÇA;M500826RJ0;1.531
HIGH COAT;16 - PINTAR PEÇA;M500826R00;1.093
HIGH COAT;16 - PINTAR PEÇA;M500826R20;1.531
HIGH COAT;16 - PINTAR PEÇA;M500818R00;1.093
HIGH COAT;16 - PINTAR PEÇA;M501043RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501043R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M501043R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M501043R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M501095R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501010RJ0;0.51
HIGH COAT;16 - PINTAR PEÇA;M501010R10;0.51
HIGH COAT;16 - PINTAR PEÇA;M501010R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M501010R20;0.51
HIGH COAT;16 - PINTAR PEÇA;M500265R10;0.245
HIGH COAT;16 - PINTAR PEÇA;M500265R00;0.175
HIGH COAT;16 - PINTAR PEÇA;M500265R20;0.245
HIGH COAT;16 - PINTAR PEÇA;M500095R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M501344R00;0.364
HIGH COAT;16 - PINTAR PEÇA;M500960R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M500959R00;0.583
HIGH COAT;16 - PINTAR PEÇA;M501318RJ0;0.245
HIGH COAT;16 - PINTAR PEÇA;M501318R10;0.245
HIGH COAT;16 - PINTAR PEÇA;M501318R00;0.175
HIGH COAT;16 - PINTAR PEÇA;M501318R20;0.245
HIGH COAT;16 - PINTAR PEÇA;M501316R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501369R00;0.365
HIGH COAT;16 - PINTAR PEÇA;M501369R10;0.51
